progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,desor_z,desor_core,desor_core_z,desor_ext,desor_ext_z,incarc,knowincarc,noincarc,vict
100,1326,1,R_30TAkb1xur7C3OH,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,2,2,2,2,2,9,8,9,10,9,5,3,2,2,2,2,2,purple,2,2,2,2,2,2,2,1,2,3,2,1,2,1,1,2,3,3,4,2,2,3,3,3,3,1,1,3,1,1,3,3,3,3,3,3,1,1,3,4,6,4,2,2,2,2,3,3,3,2,4,1,1,2,1,2,3,3,2,3,3,3,2,2,3,3,3,3,3,4,NA,3,3,3,3,3,2,3,3,2,3,4,4,5,6,6,6,4,6,6,1,1,0,0,1,0,0,1,NA,3,4,1,0,0,0,0,0,0,0,-99,1,-99,1,4,1.371,2.737,3.709,2,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1924,1975,iPd12c5569933b8920,B,TRUE,TRUE,TRUE,3,1326,75,75,75,75,75,75,50,75,75,75,50,26,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,75,65,65,75,65,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,75,75,75,75,65,25,75,75,75,75,75,75,75,75,75,75,75,75,75,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22222222222223,0,001001,3,Rehab (3),Oppose,3,2,2.5,Favor,Favor,Favor,Favor,Favor,Don't know,2,NA,3,3,3,3,2.8,0.4,0.6324555320336759,0,0,1,0,1,0,4,3,0,1,0.29008796681806787,72.22222222222223,0.2850757093119867,72.22222222222223,0.2870056599700974,0,0,1,0
100,2010,1,R_5eWgkvAmgqID6yj,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,3,10,10,10,10,10,4,1,4,3,2,1,1,Purple,1,1,3,1,5,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,4,1,4,4,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,4,4,4,5,1,2,1,1,1,1,1,1,1,3,1,1,4,4,3,2,1,1,3,3,3,3,3,3,1,4,NA,1,3,1,4,1,2,1,3,3,3,4,6,4,6,6,6,6,6,6,1,0,1,1,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,5,My own,NA,1,2.102,6.36,7.051,4,2,0,1,0,0,-99,0,0,0,1,0,0,-99,1509,1555,iP46797ae395d25fe8,C,TRUE,TRUE,TRUE,3,2010,87,92,87,79,72,78,17,96,100,53,52,87,25,90,50,95,86,35,38,88,0,85,86,100,18,33,90,32,6,62,81,87,93,85,52,77,11,30,15,0,91,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,100,64,77,87,100,100,92,99,0,94,0,73,89,28,88,82,66,87,91,85,74,63.63636363636363,0,001001,4,Neutral (4),Strongly favor,1,1,1,Strongly oppose,Oppose,Favor,Strongly favor,Favor,Favor,2,2,1,2,3,4,2.3333333333333335,1.6,1.2649110640673518,0,0,1,0,0,0,3,3,0,1,-0.15676912299650383,60.77777777777778,-0.31092241973890017,63.63636363636363,-0.15972518292509816,0,0,1,0
100,3446,1,R_3IXiJCZsCmDXAbK,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,9,8,10,10,10,1,2,3,3,5,2,2,purple,1,1,1,2,1,2,1,3,2,1,1,1,1,1,2,1,1,1,4,4,4,1,5,4,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,4,4,4,4,7,4,3,4,3,1,2,4,2,2,2,1,1,3,4,3,3,1,3,3,3,2,3,3,3,3,3,NA,2,3,1,3,2,2,3,3,4,4,4,6,4,6,6,6,4,4,6,1,0,1,0,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,5,Christian,NA,3,1.217,4.355,6.048,7,2,0,1,0,0,-99,1,0,0,0,0,0,-99,99,107,iP4e1a76cdc23b8a98,C,TRUE,TRUE,TRUE,3,3446,50,100,0,100,60,20,0,0,0,0,100,0,0,51,10,49,40,50,60,69,0,50,60,100,9,0,80,0,0,0,50,0,0,0,0,100,0,50,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,80,5,80,100,70,80,50,0,80,0,50,50,80,50,80,60,80,0,25,0,43.54545454545455,0,001001,7,Punish (7),Favor,2,2,2,Oppose,Oppose,Don't know,Favor,Favor,Favor,2,2,2,2,5,3,2.6666666666666665,2.3,1.51657508881031,0,0,1,0,0,0,2,2,0,1,-1.2024147131626002,37.666666666666664,-1.514491457045545,43.54545454545455,-1.2050753552998543,0,0,1,0
100,1463,1,R_52gMOZHwj7MwJLB,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,2,2,2,9,9,10,10,10,5,1,2,2,2,2,2,purple,1,3,3,4,1,1,3,1,2,4,1,3,1,1,1,2,2,3,4,4,3,1,3,4,3,1,1,1,1,1,1,3,1,1,2,2,2,2,2,5,5,5,6,5,2,3,2,2,3,2,3,3,1,1,2,1,4,4,2,3,2,2,4,3,3,3,3,3,1,4,NA,1,3,1,4,3,2,3,3,2,2,5,6,6,6,6,6,6,6,6,3,0,0,1,0,1,0,1,NA,3,4,1,0,0,0,0,0,0,0,-99,6,-99,2,2,1.776,3.795,4.496,3,3,1,0,0,0,-99,0,1,0,0,0,0,-99,2283,2289,iP878f1bb7a9364e63,A,TRUE,TRUE,TRUE,3,1463,50,50,50,50,50,50,20,50,60,50,50,50,20,10,50,60,100,30,70,40,40,60,50,70,0,10,60,20,0,50,50,50,50,50,50,50,40,50,20,20,50,50,40,30,50,50,50,50,50,40,50,50,50,50,70,50,50,60,50,40,50,50,90,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,001001,3,Rehab (3),Strongly favor,1,2,1.5,Favor,Favor,Favor,Favor,Don't know,Oppose,NA,1,3,3,3,3,2.6,0.16666666666666666,0.408248290463863,0,0,1,0,1,0,4,4,0,0,-1.4910318217604823,37.77777777777778,-1.508705067443109,38,-1.493610923240398,0,0,1,0
100,7608,1,R_6G2d3aIIxbWpGlr,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,NA,NA,NA,4,2,2,1,2,2,9,10,10,10,10,4,4,3,2,2,3,2,purple,3,2,3,2,1,3,2,4,2,3,1,1,1,1,1,1,1,1,3,4,3,5,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,2,3,3,2,2,1,1,2,2,1,2,1,1,2,2,4,3,3,2,4,3,3,2,1,3,2,3,2,2,NA,2,2,3,2,2,2,2,3,3,4,6,6,4,6,6,6,6,5,5,3,0,1,0,1,0,0,1,NA,3,3,0,0,0,1,0,0,0,0,-99,6,-99,2,1,1.14,3.154,3.777,4,2,0,1,0,0,-99,1,0,0,0,0,0,-99,191,210,iP3fd975e563f758b6,C,TRUE,TRUE,TRUE,3,7608,68,75,67,64,60,68,62,55,55,66,53,45,47,58,58,54,46,50,47,70,36,79,60,59,21,57,58,57,56,64,62,62,38,63,58,62,49,56,67,16,60,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,63,56,66,65,61,53,61,58,32,68,24,36,63,51,56,52,36,33,39,56,56,51.36363636363637,0,001001,4,Neutral (4),Strongly oppose,4,3,3.5,Oppose,Favor,Favor,Favor,Favor,Favor,2,2,2,3,3,3,2.5,0.5666666666666667,0.752772652709081,0,0,0,1,1,0,3,2,0,1,-0.7955119043196848,55.111111111111114,-0.6060282894631254,51.36363636363637,-0.7982875054164649,0,0,1,0
100,1701,1,R_6f8KLPUB9DFqayv,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,2,2,2,1,2,7,8,9,10,8,3,5,3,3,2,2,2,purple,3,3,3,3,2,2,6,3,3,2,2,3,1,1,1,1,2,1,4,3,3,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,3,2,6,3,4,3,3,1,1,3,3,3,2,2,1,2,4,3,3,3,3,4,2,3,3,4,1,2,4,NA,2,2,2,2,3,4,3,3,4,4,4,5,5,6,6,6,4,4,6,3,1,0,0,1,0,0,2,3,NA,2,1,0,0,0,0,0,0,0,-99,6,-99,2,1,1.294,2.485,3.475,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,2079,31,iP40e315a0708e9688,C,TRUE,TRUE,TRUE,3,1701,75,77,75,75,70,75,50,69,70,70,65,61,55,55,75,80,77,44,55,67,10,86,78,90,0,50,45,50,25,40,70,75,75,70,15,67,34,35,25,10,43,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,86,77,40,73,70,80,81,78,0,78,0,60,75,60,75,75,33,64,75,75,75,54.09090909090909,0,001001,5,Punish (5),Don't know,NA,2,2,Oppose,Oppose,Favor,Favor,Don't know,Oppose,NA,1,2,2,3,3,2.2,0.3,0.5477225575051661,0,0,1,0,0,1,2,2,0,0,-0.6535690640256445,55.333333333333336,-0.5944555102582538,54.09090909090909,-0.65638476708505,0,0,1,0
100,1313,1,R_7qxV0oioxXqoF9C,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,NA,NA,NA,4,2,3,3,3,2,8,7,8,7,8,5,5,2,3,5,5,5,purple,2,2,3,3,2,4,3,3,2,3,1,2,3,3,1,3,3,1,3,5,2,3,1,4,2,3,2,1,3,3,2,3,3,1,1,2,2,1,2,4,2,4,3,5,2,3,1,2,3,4,1,2,3,3,3,3,3,3,2,3,3,4,2,2,3,3,3,1,4,3,NA,3,2,3,2,2,2,3,3,1,2,4,5,5,6,6,6,5,6,6,3,1,0,0,1,0,0,1,NA,2,5,1,0,0,0,0,0,1,0,-99,2,-99,2,3,1.107,4.243,4.981,5,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2283,2334,iPb69d9b4a0e7bca90,C,TRUE,TRUE,TRUE,3,1313,24,36,23,79,82,88,27,10,70,26,27,21,74,18,22,78,60,18,58,20,71,67,78,76,38,35,21,55,36,31,68,30,10,38,30,14,66,27,73,34,72,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,57,70,29,79,73,28,86,41,24,25,28,19,82,32,21,22,35,15,27,32,0,39.09090909090909,0,001001,3,Rehab (3),Don't know,NA,NA,NA,Favor,Oppose,Don't know,Don't know,Oppose,Don't know,1,NA,3,2,5,5,3.2,1.8666666666666667,1.3662601021279464,0,1,0,0,1,0,5,4,0,1,-1.434254685642866,42.22222222222222,-1.2772494833456776,39.09090909090909,-1.4368498279078319,0,0,1,0
100,797,1,R_3dccEfdHFjzQz1e,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,4,2,2,2,2,2,8,8,10,10,10,4,5,5,5,5,5,5,purple,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,3,3,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,3,3,3,2,2,3,3,2,1,1,3,1,5,5,5,5,5,5,4,2,2,2,2,3,2,3,NA,2,3,2,3,3,3,3,3,4,4,6,5,4,6,6,6,4,5,6,3,1,0,0,1,0,0,3,NA,NA,3,1,0,0,0,0,0,0,0,-99,6,-99,2,1,1.037,1.985,2.975,2,2,0,1,0,0,-99,1,0,0,0,0,0,-99,2822,2840,iP1d0ec10972726ac7,C,TRUE,TRUE,TRUE,3,797,50,50,50,50,50,50,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,25,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50,50,50,50,50,50,25,50,25,25,50,50,50,50,50,50,50,50,50,50,0,001001,4,Neutral (4),Don't know,NA,NA,NA,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,NA,NA,5,5,5,5,5,1.0666666666666669,1.0327955589886444,0,0,1,0,0,0,2,2,0,1,-0.8664833244667051,50,-0.8722022111751719,50,-0.8692388745821725,0,0,1,0
100,5396,1,R_5ISIBMY4xp347RO,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,2,1,1,9,10,10,10,10,7,3,1,1,1,3,1,purple,2,2,2,1,1,1,2,3,1,2,1,1,1,1,2,1,1,1,4,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,7,1,4,2,1,1,4,2,3,1,1,1,1,1,3,4,4,4,4,3,3,3,3,4,1,1,4,NA,4,1,4,1,4,4,4,2,4,5,5,6,4,6,6,6,5,5,6,3,0,1,0,0,1,0,2,2,NA,1,0,1,0,0,0,0,0,0,-99,6,-99,2,1,0.971,6.754,7.988,6,2,1,0,0,0,-99,1,0,0,0,0,0,-99,2567,25,iPc49b8ce2a2040295,A,TRUE,TRUE,TRUE,3,5396,80,80,80,80,60,70,40,90,80,70,70,70,50,60,70,70,80,50,60,60,40,100,100,100,20,40,60,70,50,50,90,80,70,70,40,50,40,30,30,30,80,80,70,40,60,60,70,50,70,70,70,80,80,70,80,90,50,30,60,70,30,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1,010010,1,Rehab (1),Oppose,3,3,3,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,2,2,4,4,4,4,3.3333333333333335,0,0,1,0,0,0,0,1,2,1,0,0,-0.24193482717292783,61.111111111111114,-0.29356325093159263,62,-0.24486682592394693,0,1,1,0
100,1020,1,R_3foKIJln62BSsbB,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,10,10,10,10,10,4,4,4,3,2,1,2,purple,3,3,3,2,2,2,3,3,4,3,1,1,1,1,1,2,1,1,3,3,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,1,1,7,2,2,2,1,1,1,3,2,1,1,2,2,2,3,4,3,4,3,3,3,2,3,4,1,1,4,NA,4,2,4,1,4,3,2,3,5,5,5,5,4,6,6,6,4,6,6,3,0,1,1,1,0,0,2,3,NA,2,1,0,0,0,0,0,0,0,-99,1,-99,2,2,1.42,3.076,3.63,3,2,1,0,0,0,-99,0,0,1,0,0,0,-99,2168,463,iPfa0071ac486745fa,C,TRUE,TRUE,TRUE,3,1020,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,110010,4,Neutral (4),Strongly oppose,4,1,2.5,Strongly oppose,Oppose,Favor,Favor,Favor,Favor,2,2,1,2,3,3,2.1666666666666665,1.3666666666666667,1.1690451944500122,0,0,1,0,0,1,1,1,0,0,-0.8664833244667051,50,-0.8722022111751719,50,-0.8692388745821725,1,1,0,0
100,2439,1,R_1DC46GNJdHVJjYp,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,4,4,4,4,4,8,8,8,10,8,1,4,1,3,4,3,3,purple,3,3,3,3,3,1,3,3,3,3,1,2,1,2,2,2,2,1,4,4,4,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,4,3,4,4,3,2,3,1,4,4,4,4,NA,1,3,2,4,4,1,3,3,6,6,4,6,6,6,6,6,6,6,6,3,1,0,0,1,0,0,2,2,NA,1,1,0,0,0,0,0,0,0,-99,6,-99,2,1,1.817,2.969,4.691,2,2,1,0,0,0,-99,1,0,0,0,0,0,-99,1254,325,iP3ea875fea0b0c46b,A,TRUE,TRUE,TRUE,3,2439,50,50,40,50,50,50,0,50,60,50,70,100,60,60,70,60,70,60,20,30,30,70,90,70,50,40,30,50,50,0,50,60,70,40,0,0,0,0,0,0,70,40,30,0,0,50,50,30,50,50,20,50,50,0,70,70,30,60,100,70,0,80,70,50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,001001,7,Punish (7),Strongly oppose,4,3,3.5,Strongly favor,Oppose,Strongly oppose,Oppose,Oppose,Oppose,1,1,4,2,1,2,1.8333333333333333,1.1,1.0488088481701516,0,0,1,0,0,1,0,0,0,0,-0.8664833244667051,52.22222222222222,-0.7564744191264562,50,-0.8692388745821725,0,0,1,0
100,1094,1,R_7gtJUZwrN7vsy1P,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,1,3,1,1,2,10,10,10,10,10,2,1,2,2,1,1,4,purple,2,2,2,2,1,3,2,3,4,1,1,3,1,1,1,1,2,1,4,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,6,2,4,2,1,1,4,2,3,1,1,2,1,2,4,4,3,4,2,3,3,1,3,3,1,3,4,NA,2,3,3,3,2,3,1,3,3,4,6,6,4,6,6,6,5,5,6,3,0,1,1,0,1,0,3,NA,NA,3,0,0,0,0,0,0,0,1,West Indian,1,-99,2,4,1.193,2.426,3.205,2,2,1,0,0,0,-99,0,0,1,0,0,0,-99,1861,1916,iP3898ca7a52230ae3,A,TRUE,TRUE,TRUE,3,1094,0,80,40,80,60,70,70,80,100,20,90,80,40,20,100,90,80,20,80,40,70,100,100,100,0,20,70,60,60,60,90,30,10,40,0,40,10,10,30,30,80,100,90,60,80,40,70,10,40,80,70,30,10,10,100,100,60,10,80,70,40,60,0,80,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,001001,6,Punish (6),Strongly favor,1,1,1,Favor,Favor,Strongly favor,Strongly oppose,Don't know,Oppose,NA,1,3,3,4,1,2.4,1.0666666666666669,1.0327955589886444,0,0,0,1,0,0,3,2,0,0,-0.5021633677120017,53.333333333333336,-0.6986105231020981,57,-0.5050218461982076,0,0,1,0
100,1273,1,R_3MmZ3aVjkqN6DbH,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,2,2,4,4,2,6,6,6,6,6,6,1,2,4,2,1,4,Purple,3,6,3,5,5,5,5,1,5,5,2,2,2,2,1,2,2,2,4,1,3,4,4,4,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,7,7,7,7,2,3,1,3,3,4,1,4,2,2,2,5,5,4,4,3,3,1,1,1,3,3,3,2,4,2,4,NA,1,4,2,4,4,3,4,3,1,1,5,6,4,6,6,6,5,6,6,1,1,0,0,1,0,0,3,NA,NA,5,1,0,0,0,0,0,0,0,-99,1,-99,1,4,1.6,4.2,5.301,3,2,0,1,0,0,-99,1,0,0,0,0,0,-99,1254,1310,iPd41e8c706c49fb02,A,TRUE,TRUE,TRUE,3,1273,80,80,80,80,80,80,80,80,10,10,10,0,80,80,20,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,50,10,0,80,80,10,80,80,80,80,80,80,80,90,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,001001,2,Rehab (2),Strongly favor,1,1,1,Favor,Strongly oppose,Favor,Strongly oppose,Oppose,Oppose,1,1,3,1,3,1,1.6666666666666667,1.0666666666666669,1.0327955589886444,0,0,1,0,0,0,5,5,0,1,0.6948879187677379,80,0.6901229814824918,80,0.6916912470633914,0,0,1,0
