progress,duration_in_seconds,finished,response_id,q4_1_1,q4_1_2,q4_1_3,q4_2_1,q4_2_2,q4_2_3,q4_3_1,q4_3_2,q4_3_3,q4_4_1,q4_4_2,q4_4_3,q4_5_1,q4_5_2,q4_5_3,q4_6_1,q4_6_2,q4_6_3,q4_7_1,q4_7_2,q4_7_3,q4_8_1,q4_8_2,q4_8_3,q4_9_1,q4_9_2,q4_9_3,q4_10_1,q4_10_2,q4_10_3,q4_11_1,q4_11_2,q4_11_3,q6,q7,q8,q9,q102_1,q102_2,q102_3,q102_4,q102_5,q15_1,q15_2,q15_3,q15_4,q15_5,q62_1,q25_1,q25_2,q25_3,q25_4,q25_5,q25_6,q17,q18,q20,q19,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q24,q26_1,q26_2,q26_3,q26_4,q26_5,q26_6,q27,q28_1,q28_2,q28_3,q28_4,q28_5,q28_6,q28_7,q28_8,q28_9,q28_10,q28_11,q63_1,q63_2,q63_3,q104_1,q104_2,q104_3,q104_4,q68_2,q69_1,q69_2,q69_3,q69_4,q69_5,q69_6,q69_7,q69_8,q70,q71,q72,q73,q74_1,q74_2,q74_3,q74_4,q74_5,q74_6,q29,q30,q31,q110,fire_rare,fire_privilege,fire_angry,fire_fear,q112,q35,q36,q37,q38,q40,q41,q42,q43,q46,q47,q114_1,q114_2,q114_3,q114_4,q114_5,q114_6,q114_7,q114_8,q114_9,q48,q49_1,q49_2,q49_3,q50_1,q50_2,q50_3,dem101,dem,q109,politcs,q51_1,q51_2,q51_3,q51_4,q51_5,q51_6,q51_7,q51_8,q51_8_text,q52,q52_5_text,q53,q54,q113_first_click,q113_last_click,q113_page_submit,q113_click_count,q55,q56_1,q56_2,q56_3,q56_4,q56_4_text,q78_1,q78_7,q78_2,q78_3,q78_4,q78_6,q78_6_text,q58_1,q58_2,respondent_id,block,attn_q9_pass,attn_q17_pass,attn_q1114_pass,attn_pass_count,duration_sec,d_black_afam_abc,d_native_ind_abc,d_asianam_abc,d_latino_his_abc,d_whiteam_abc,d_mideastam_abc,d_incwomen_abc,d_collegewom_abc,d_enviro_abc,d_feminists_abc,d_proabort_choice_abc,d_abortprov_abc,d_welfare_tanf_abc,d_fstamps_snap_abc,d_unions_abc,d_medicaid_abc,d_medicare_abc,d_unemployed_abc,d_police_abc,d_poorfam_abc,d_wealthy_abc,d_teachers_abc,d_sci_experts_abc,d_child_abc,d_crim_abc,d_incppl_pris_abc,d_homeless_abc,d_immigrants_abc,d_unauth_undoc_abc,d_gunowners_abc,d_voters_abc,d_lgbt_abc,d_trans_abc,d_transkids_abc,d_gunmans_abc,d_ice_abc,d_socmed_abc,d_nra_abc,d_bigbank_abc,d_bigcorp_abc,d_uni_abc,d_comcoll_abc,d_noncit_parent_a,d_incparents_a,d_hsteen_a,d_athiest_a,d_cath_a,d_evan_a,d_jews_a,d_pal_a,d_muslim_a,d_blackwom_a,d_blackmen_a,d_lds_a,d_longcov_a,d_exon_a,d_weed_a,d_opioid_a,d_whitecol_a,d_tech_a,d_smokers_a,d_genx_a,d_boomer_a,d_mill_a,d_genz_a,d_metoo_b,d_christnat_b,d_ruralam_b,d_urbanam_b,d_suburbam_b,d_billion_b,d_blm_b,d_maga_b,d_progs_b,d_soc_b,d_proudboys_b,d_attnys_b,d_military_b,d_vets_b,d_solds_b,d_essentials_b,d_nurses_b,d_drs_b,d_dems_b,d_reps_b,d_media_b,d_bluecol_c,d_working_c,d_midclass_c,d_migrantwork_c,d_smallbiz_c,d_taxpayers_c,d_elderly_c,d_moms_c,d_retires_c,d_sexoffenders_c,d_sexhar_vict_c,d_sexharrasser_c,d_formerlyinc_c,d_homeown_c,d_regufee_c,d_gunvi_vict_c,d_polbrut_vict_c,d_unins_c,d_mentill_c,d_aids_c,d_gay_c,d_lesbians_c,desor,impact,contact_pattern,penalpoint,penalpoint_ord,q25_1_ord,prisonpen_1,prisonpen_5,prisonpen,q25_2_ord,q25_3_ord,q25_4_ord,q25_6_ord,q23_2_ord,q23_7_ord,q23_2_rev,q23_7_rev,q25_2_rev,q25_3_rev,q25_4_rev,q25_6_rev,prisonhelp,variancehelp,sdhelp,Black,Hispanic,White,OtherRace,Republican,Democrat,fiscal_ideology,social_ideology,trans_id,gender,incarc,knowincarc,vict,incarc_bin,noincarc_bin,knowincarc_bin,vict_bin,q15_1_1_to_5,q15_2_1_to_5,q15_3_1_to_5,q15_4_1_to_5,q15_5_1_to_5,gov_attn,vote2020,willvote
18,1658,0,R_3nJGXdlLWPFPfLD,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP9cc8e6747bcdab41,C,TRUE,FALSE,TRUE,2,1658,93,40,66,70,63,83,84,69,87,90,41,70,83,65,81,89,68,75,75,83,86,69,81,98,82,75,88,74,85,71,91,35,39,64,71,88,100,96,76,66,48,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,62,39,76,82,35,90,87,79,56,54,71,61,73,66,81,88,56,57,90,74,83,71.23076923076923,1,110001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
34,1746,0,R_6mI2ENCPbqjEJt5,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,10,6,6,6,6,5,1,1,4,1,1,1,Purple,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,1,5,1,1,1,1,2,3,3,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP0c0f6bbd112c9278,C,TRUE,TRUE,TRUE,3,1746,0,100,100,100,29,89,21,0,18,0,0,0,100,100,2,100,100,100,80,100,10,19,97,0,1,0,15,78,8,93,99,1,0,2,100,89,19,100,100,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,100,71,100,100,100,98,100,96,4,97,5,0,100,100,100,100,100,22,16,11,6,63.46153846153846,0,001001,3,Rehab (3),Strongly favor,1,1,1,Strongly favor,Strongly oppose,Strongly favor,Strongly favor,Don't know,Oppose,NA,1,4,1,4,4,2.8,1.6,1.2649110640673518,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,5,1,1,1,1,NA,NA,NA
37,17077,0,R_63g4tp6pBQ7oPeA,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,NA,NA,NA,4,1,2,1,2,2,10,7,9,10,9,2,3,1,1,1,2,1,purple,2,6,3,2,2,5,4,4,2,3,1,1,1,1,1,2,1,1,4,4,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP3a114026d985a493,C,TRUE,TRUE,TRUE,3,17077,68,90,68,68,68,68,74,75,58,75,75,75,52,68,78,62,86,57,52,77,17,87,82,100,61,65,60,75,23,52,86,63,54,54,46,63,25,30,14,11,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,100,68,68,84,81,100,100,100,55,60,46,64,62,75,60,54,58,64,81,75,56,60.76923076923077,0,001001,6,Punish (6),Oppose,3,2,2.5,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Favor,Favor,2,2,4,4,4,4,3.3333333333333335,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,5,2,4,5,4,NA,NA,NA
30,188939,0,R_1xYne5gGsh2VSwG,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,4,2,2,2,2,2,7,9,9,9,7,6,2,3,3,3,2,2,Purple,2,6,2,2,2,2,-99,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP9f583dea9b8fbe94,C,TRUE,TRUE,TRUE,3,188939,64,65,66,66,68,66,63,67,63,50,62,39,65,54,40,66,65,63,64,37,46,64,53,66,75,55,71,66,63,41,46,65,63,67,34,64,67,66,46,50,71,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,37,41,39,34,66,64,66,65,10,66,19,40,41,65,68,66,68,57,70,34,70,61.92307692307692,0,001001,2,Rehab (2),Favor,2,2,2,Oppose,Oppose,Oppose,Favor,NA,NA,NA,NA,2,2,2,3,2.25,0.25,0.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,4,4,4,2,NA,NA,NA
30,9999,0,R_7LLmeQvxj0sqoVM,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,4,3,4,4,4,4,7,7,6,7,6,4,1,2,1,3,3,3,PURPLE,1,3,1,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP13e924f8322876c7,A,TRUE,TRUE,TRUE,3,9999,50,40,40,70,50,50,70,70,60,50,50,40,50,50,50,20,50,NA,50,NA,50,50,50,50,60,50,60,40,50,50,50,40,40,20,50,30,100,40,60,60,50,60,50,40,50,50,60,40,70,50,70,100,NA,50,50,50,60,60,50,50,60,60,60,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,-99-99-99-99-99-99,4,Neutral (4),Strongly favor,1,3,2,Favor,Strongly favor,Oppose,Oppose,NA,NA,NA,NA,3,4,2,2,2.75,0.9166666666666666,0.957427107756338,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,2,1,2,1,NA,NA,NA
18,504,0,R_6jvnnLEyvLtwqx5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,-99,-99,-99,0,0,1,0,0,1,NA,NA,NA,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP72b0e18c97f28388,A,TRUE,FALSE,TRUE,2,504,100,100,100,80,100,100,0,100,100,100,90,20,100,100,100,100,100,100,100,100,100,100,100,100,0,80,100,20,0,100,100,100,50,30,0,0,100,100,100,100,NA,100,100,100,80,0,100,100,100,100,100,100,100,100,100,100,40,20,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1,010001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
24,19576,0,R_6yP6A3creE5DHEt,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,NA,NA,NA,4,1,2,4,2,1,9,8,10,8,10,2,2,2,2,1,2,1,purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPa185a58dd5ecd17f,B,TRUE,TRUE,TRUE,3,19576,0,0,100,100,100,100,100,30,100,100,100,100,0,100,100,100,100,100,100,0,100,56,79,100,100,100,100,100,100,100,100,0,0,0,100,100,60,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.63636363636363,1,011110,6,Punish (6),Favor,2,2,2,Favor,Favor,Strongly favor,Strongly favor,NA,NA,NA,NA,3,3,4,4,3.5,0.3333333333333333,0.5773502691896257,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,4,3,5,3,5,NA,NA,NA
28,3885,0,R_1CB0XIbL1kwT0zx,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,NA,NA,NA,4,1,1,1,1,1,8,10,10,10,10,1,3,2,1,2,5,1,Purple,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPd223e280471c4882,A,TRUE,TRUE,TRUE,3,3885,80,80,80,80,80,80,80,80,80,80,80,80,80,80,60,80,80,80,80,80,80,80,80,100,70,80,80,80,80,80,80,80,80,80,60,60,60,60,80,10,60,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,1,110010,7,Punish (7),Oppose,3,NA,3,Favor,Strongly favor,Favor,Strongly favor,NA,NA,NA,NA,3,4,3,4,3.5,0.3333333333333333,0.5773502691896257,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,NA,1,0,1,0,3,5,5,5,5,NA,NA,NA
30,1056,0,R_6QlsWK7ieJcKIrA,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,NA,NA,NA,4,1,2,3,1,2,6,6,6,6,10,4,1,4,1,1,1,3,Purple,1,1,3,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iPc128a4218abb20dd,C,TRUE,TRUE,TRUE,3,1056,89,95,50,50,37,71,50,50,97,9,59,41,60,83,33,82,83,62,0,100,10,100,71,100,39,25,92,28,15,73,100,44,5,14,14,77,71,55,39,25,61,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,98,62,50,100,100,100,61,99,25,64,17,50,89,7,50,96,50,81,59,50,44,58.07692307692308,1,010110,4,Neutral (4),Strongly favor,1,1,1,Strongly oppose,Strongly favor,Strongly favor,Oppose,NA,NA,NA,NA,1,4,4,2,2.75,2.25,1.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1,1,5,NA,NA,NA
24,1076,0,R_1plgutJ1p1bdW0h,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,NA,NA,NA,4,1,1,1,1,1,8,7,9,10,9,2,3,2,2,2,3,2,Purple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP27ac0ae851e1ca66,B,TRUE,TRUE,TRUE,3,1076,50,50,50,50,75,51,17,94,96,32,50,0,32,30,100,21,50,7,100,22,90,100,100,93,0,4,11,17,16,50,91,49,37,49,50,94,50,50,100,100,100,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,83,50,77,100,50,50,51,50,83,99,100,100,100,98,91,100,51,50,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.545454545454547,0,001001,6,Punish (6),Oppose,3,3,3,Favor,Favor,Favor,Favor,NA,NA,NA,NA,3,3,3,3,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,3,2,4,5,4,NA,NA,NA
18,250604,0,R_7eaCt8xmt7PdAE5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,NA,NA,NA,4,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iP48a7681e8ac8952a,A,TRUE,FALSE,TRUE,2,250604,70,60,70,0,60,70,60,70,80,60,70,90,60,60,90,60,70,80,40,70,10,90,70,100,20,20,80,70,20,60,60,60,30,30,40,60,80,40,20,10,60,70,60,40,80,70,40,30,40,90,70,70,60,30,70,70,70,30,20,70,30,30,70,60,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5,0,001001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
